"customer_id","lifetime_days","tenure_days","recency_days","frequency","monetary_usd","avg_order_value","avg_days_between_orders","order_count_last_30d","order_count_last_60d","value_segment","lifecycle_segment","is_churned"
13876,63,0,63,1,8652.00,8652.00,,0,0,Low-value,New,0
13877,86,0,86,1,11724.00,11724.00,,0,0,Low-value,New,0
13878,54,0,54,1,111857.00,111857.00,,0,1,Mid-value,New,0
13880,367,346,21,13,299261.00,23020.08,29,1,2,High-value,Loyal,0
13881,311,308,3,22,1667992.00,75817.82,15,6,8,High-value,Loyal,0
13882,64,62,2,6,108178.00,18029.67,12,3,5,Mid-value,Active,0
13883,326,325,1,9,240582.00,26731.33,41,2,2,High-value,Loyal,0
13884,283,276,7,6,62605.00,10434.17,55,1,1,Mid-value,Loyal,0
13885,200,11,189,2,48412.00,24206.00,11,0,0,Mid-value,Churned,1
13886,71,0,71,1,22106.00,22106.00,,0,0,Low-value,New,0
13887,204,0,204,1,32399.00,32399.00,,0,0,Mid-value,Churned,1
13888,218,99,119,2,58442.00,29221.00,99,0,0,Mid-value,Churned,1
13889,92,0,92,1,28082.00,28082.00,,0,0,Low-value,Churned,1
13890,358,357,1,14,167942.00,11995.86,27,6,11,High-value,Loyal,0
13892,246,220,26,4,63297.00,15824.25,73,1,2,Mid-value,Loyal,0
13893,297,0,297,1,54570.00,54570.00,,0,0,Mid-value,Churned,1
13894,310,288,22,5,52463.00,10492.60,72,3,3,Mid-value,Loyal,0
13895,164,143,21,5,247994.00,49598.80,36,2,2,High-value,Loyal,0
13897,50,0,50,1,31116.00,31116.00,,0,1,Low-value,New,0
13898,325,0,325,1,14063.00,14063.00,,0,0,Low-value,Churned,1
13899,274,258,16,2,38852.00,19426.00,258,1,1,Mid-value,Loyal,0
13900,262,79,183,3,71800.00,23933.33,40,0,0,Mid-value,Churned,1
13901,318,246,72,5,274561.00,54912.20,62,0,0,High-value,At-risk,0
13904,294,257,37,2,33264.00,16632.00,257,0,1,Mid-value,At-risk,0
13908,276,197,79,5,219171.00,43834.20,49,0,0,High-value,At-risk,0
13911,308,251,57,9,249289.00,27698.78,31,0,1,High-value,At-risk,0
13914,36,33,3,3,54591.00,18197.00,17,2,3,Mid-value,Active,0
13917,191,142,49,2,22668.00,11334.00,142,0,1,Low-value,At-risk,0
13918,253,204,49,2,121284.00,60642.00,204,0,1,Mid-value,At-risk,0
13919,121,68,53,3,31452.00,10484.00,34,0,2,Mid-value,At-risk,0
13922,351,0,351,1,17225.00,17225.00,,0,0,Low-value,Churned,1
13923,53,0,53,1,31315.00,31315.00,,0,1,Mid-value,New,0
13924,72,71,1,11,162142.00,14740.18,7,5,9,High-value,Active,0
13925,134,98,36,6,59397.00,9899.50,20,0,1,Mid-value,At-risk,0
13926,23,0,23,1,21251.00,21251.00,,1,1,Low-value,New,0
13927,74,0,74,1,33549.00,33549.00,,0,0,Mid-value,New,0
13928,133,123,10,4,42227.00,10556.75,41,1,2,Mid-value,Loyal,0
13929,326,157,169,3,80285.00,26761.67,79,0,0,Mid-value,Churned,1
13930,136,79,57,2,31466.00,15733.00,79,0,1,Mid-value,At-risk,0
13931,280,195,85,3,100143.00,33381.00,98,0,0,Mid-value,At-risk,0
13932,294,0,294,1,24620.00,24620.00,,0,0,Low-value,Churned,1
13933,148,39,109,2,51807.00,25903.50,39,0,0,Mid-value,Churned,1
13934,263,0,263,1,86090.00,86090.00,,0,0,Mid-value,Churned,1
13936,179,8,171,2,32348.00,16174.00,8,0,0,Mid-value,Churned,1
13937,169,0,169,1,15885.00,15885.00,,0,0,Low-value,Churned,1
13938,35,0,35,1,7166.00,7166.00,,0,1,Low-value,New,0
13939,311,288,23,4,55675.00,13918.75,96,1,1,Mid-value,Loyal,0
13940,144,127,17,4,82384.00,20596.00,42,1,1,Mid-value,Loyal,0
13941,372,351,21,7,477633.00,68233.29,59,1,1,High-value,Loyal,0
13946,267,188,79,3,55617.00,18539.00,94,0,0,Mid-value,At-risk,0
13947,65,0,65,1,9060.00,9060.00,,0,0,Low-value,New,0
13948,360,0,360,1,10200.00,10200.00,,0,0,Low-value,Churned,1
13949,94,92,2,6,241598.00,40266.33,18,2,3,High-value,Loyal,0
13950,246,235,11,5,67573.00,13514.60,59,3,3,Mid-value,Loyal,0
13951,294,118,176,3,64025.00,21341.67,59,0,0,Mid-value,Churned,1
13952,238,27,211,3,320263.00,106754.33,14,0,0,High-value,Churned,1
13953,352,345,7,7,344764.00,49252.00,58,1,2,High-value,Loyal,0
13954,70,69,1,3,35213.00,11737.67,35,1,2,Mid-value,Active,0
13955,305,151,154,2,32296.00,16148.00,151,0,0,Mid-value,Churned,1
13956,271,266,5,5,94700.00,18940.00,67,1,2,Mid-value,Loyal,0
13958,372,0,372,1,-10245.00,-10245.00,,0,0,Low-value,Churned,1
13959,362,283,79,3,46849.00,15616.33,142,0,0,Mid-value,At-risk,0
13960,71,50,21,2,21888.00,10944.00,50,1,1,Low-value,Active,0
13962,245,224,21,2,15821.00,7910.50,224,1,1,Low-value,Loyal,0
13963,367,59,308,4,63790.00,15947.50,20,0,0,Mid-value,Churned,1
13967,145,0,145,1,8070.00,8070.00,,0,0,Low-value,Churned,1
13969,365,358,7,20,800508.00,40025.40,19,5,9,High-value,Loyal,0
13971,285,277,8,11,260016.00,23637.82,28,2,3,High-value,Loyal,0
13972,201,131,70,2,19025.00,9512.50,131,0,0,Low-value,At-risk,0
13973,287,0,287,1,18082.00,18082.00,,0,0,Low-value,Churned,1
13974,49,0,49,1,39091.00,39091.00,,0,1,Mid-value,New,0
13975,276,245,31,7,228213.00,32601.86,41,0,2,High-value,At-risk,0
13976,206,0,206,1,35798.00,35798.00,,0,0,Mid-value,Churned,1
13978,45,31,14,2,15143.00,7571.50,31,1,2,Low-value,Active,0
13979,73,0,73,1,72245.00,72245.00,,0,0,Mid-value,New,0
13980,60,0,60,1,17764.00,17764.00,,0,1,Low-value,New,0
13982,365,326,39,5,184977.00,36995.40,82,0,1,High-value,At-risk,0
13983,366,337,29,13,145502.00,11192.46,28,1,3,High-value,Loyal,0
13984,366,340,26,6,48803.00,8133.83,68,1,1,Mid-value,Loyal,0
13985,264,260,4,16,639705.00,39981.56,17,4,7,High-value,Loyal,0
13986,17,0,17,1,32046.00,32046.00,,1,1,Mid-value,New,0
13988,254,235,19,9,381962.00,42440.22,29,2,3,High-value,Loyal,0
13989,239,174,65,2,126608.00,63304.00,174,0,0,High-value,At-risk,0
13990,213,0,213,1,28862.00,28862.00,,0,0,Low-value,Churned,1
13991,143,131,12,7,84655.00,12093.57,22,3,5,Mid-value,Loyal,0
13992,30,0,30,1,7680.00,7680.00,,1,1,Low-value,New,0
13993,330,298,32,12,329086.00,27423.83,27,0,2,High-value,At-risk,0
13994,148,145,3,6,213608.00,35601.33,29,1,2,High-value,Loyal,0
13995,245,230,15,6,135703.00,22617.17,46,1,2,High-value,Loyal,0
13999,361,351,10,15,368967.00,24597.80,25,2,2,High-value,Loyal,0
14000,211,5,206,2,63371.00,31685.50,5,0,0,Mid-value,Churned,1
14001,373,328,45,4,192323.00,48080.75,109,0,1,High-value,At-risk,0
14002,156,22,134,2,51443.00,25721.50,22,0,0,Mid-value,Churned,1
14004,288,245,43,7,415478.00,59354.00,41,0,1,High-value,At-risk,0
14005,215,206,9,5,282882.00,56576.40,52,1,1,High-value,Loyal,0
14006,312,197,115,3,96219.00,32073.00,99,0,0,Mid-value,Churned,1
14009,205,7,198,3,64795.00,21598.33,4,0,0,Mid-value,Churned,1
14012,277,0,277,1,32880.00,32880.00,,0,0,Mid-value,Churned,1
14013,275,165,110,3,47302.00,15767.33,83,0,0,Mid-value,Churned,1
14014,77,0,77,1,50518.00,50518.00,,0,0,Mid-value,New,0
14015,52,0,52,1,91734.00,91734.00,,0,1,Mid-value,New,0
14016,357,203,154,5,412029.00,82405.80,51,0,0,High-value,Churned,1
14019,138,92,46,4,136494.00,34123.50,31,0,1,High-value,At-risk,0
14020,88,72,16,2,55550.00,27775.00,72,1,1,Mid-value,Active,0
14021,256,101,155,3,57304.00,19101.33,51,0,0,Mid-value,Churned,1
14022,225,0,225,1,41732.00,41732.00,,0,0,Mid-value,Churned,1
14023,250,243,7,2,58407.00,29203.50,243,1,1,Mid-value,Loyal,0
14024,124,3,121,2,32770.00,16385.00,3,0,0,Mid-value,Churned,1
14027,60,0,60,1,10482.00,10482.00,,0,1,Low-value,New,0
14029,144,81,63,2,46766.00,23383.00,81,0,0,Mid-value,At-risk,0
14030,366,348,18,8,184863.00,23107.88,50,1,1,High-value,Loyal,0
14031,372,365,7,23,1444915.00,62822.39,17,2,3,High-value,Loyal,0
14032,366,364,2,18,268063.00,14892.39,21,5,6,High-value,Loyal,0
14034,157,135,22,4,46922.00,11730.50,45,1,1,Mid-value,Loyal,0
14035,297,269,28,5,139049.00,27809.80,67,1,2,High-value,Loyal,0
14036,284,0,284,1,52648.00,52648.00,,0,0,Mid-value,Churned,1
14037,364,188,176,2,14720.00,7360.00,188,0,0,Low-value,Churned,1
14038,207,129,78,4,145242.00,36310.50,43,0,0,High-value,At-risk,0
14039,33,0,33,1,15220.00,15220.00,,0,1,Low-value,New,0
14040,331,291,40,15,348381.00,23225.40,21,0,1,High-value,At-risk,0
14041,266,0,266,1,10550.00,10550.00,,0,0,Low-value,Churned,1
14044,309,283,26,4,60070.00,15017.50,94,1,1,Mid-value,Loyal,0
14045,373,264,109,4,101715.00,25428.75,88,0,0,Mid-value,Churned,1
14046,284,0,284,1,15193.00,15193.00,,0,0,Low-value,Churned,1
14047,372,364,8,7,111487.00,15926.71,61,1,1,Mid-value,Loyal,0
14048,305,28,277,2,32221.00,16110.50,28,0,0,Mid-value,Churned,1
14049,317,301,16,6,527137.00,87856.17,60,2,2,High-value,Loyal,0
14050,106,75,31,2,71234.00,35617.00,75,0,1,Mid-value,At-risk,0
14051,366,366,0,26,1483807.00,57069.50,15,4,6,High-value,Loyal,0
14052,19,0,19,1,18900.00,18900.00,,1,1,Low-value,New,0
14053,159,35,124,2,26025.00,13012.50,35,0,0,Low-value,Churned,1
14054,65,0,65,1,9246.00,9246.00,,0,0,Low-value,New,0
14055,106,0,106,1,66444.00,66444.00,,0,0,Mid-value,Churned,1
14056,284,283,1,29,764225.00,26352.59,10,2,5,High-value,Loyal,0
14057,360,337,23,18,590035.00,32779.72,20,1,1,High-value,Loyal,0
14059,266,0,266,1,18360.00,18360.00,,0,0,Low-value,Churned,1
14060,372,368,4,20,521684.00,26084.20,19,2,3,High-value,Loyal,0
14062,364,355,9,12,1004311.00,83692.58,32,1,1,High-value,Loyal,0
14064,274,245,29,7,116325.00,16617.86,41,2,2,Mid-value,Loyal,0
14066,266,0,266,1,15255.00,15255.00,,0,0,Low-value,Churned,1
14067,96,33,63,2,36327.00,18163.50,33,0,0,Mid-value,At-risk,0
14068,320,0,320,1,25055.00,25055.00,,0,0,Low-value,Churned,1
14071,264,261,3,9,106541.00,11837.89,33,3,6,Mid-value,Loyal,0
14073,32,11,21,2,13954.00,6977.00,11,1,2,Low-value,New,0
14075,261,257,4,3,94226.00,31408.67,129,2,2,Mid-value,Loyal,0
14076,129,0,129,1,11867.00,11867.00,,0,0,Low-value,Churned,1
14077,274,234,40,5,49942.00,9988.40,59,0,1,Mid-value,At-risk,0
14078,373,272,101,6,100968.00,16828.00,54,0,0,Mid-value,Churned,1
14079,124,0,124,1,37510.00,37510.00,,0,0,Mid-value,Churned,1
14080,32,0,32,1,4560.00,4560.00,,0,1,Low-value,New,0
14081,369,102,267,4,81977.00,20494.25,34,0,0,Mid-value,Churned,1
14082,364,0,364,1,16902.00,16902.00,,0,0,Low-value,Churned,1
14083,371,367,4,9,98202.00,10911.33,46,2,2,Mid-value,Loyal,0
14085,368,366,2,19,423736.00,22301.89,20,4,6,High-value,Loyal,0
14087,2,0,2,2,17872.00,8936.00,0,2,2,Low-value,New,0
14088,322,312,10,14,4637017.00,331215.50,24,4,6,High-value,Loyal,0
14089,56,0,56,1,15875.00,15875.00,,0,1,Low-value,New,0
14090,324,0,324,1,7632.00,7632.00,,0,0,Low-value,Churned,1
14092,372,365,7,17,396257.00,23309.24,23,3,3,High-value,Loyal,0
14093,12,0,12,1,42630.00,42630.00,,1,1,Mid-value,New,0
14096,101,97,4,34,5679610.00,167047.35,3,10,19,High-value,Loyal,0
14098,36,0,36,1,14735.00,14735.00,,0,1,Low-value,New,0
14099,354,338,16,12,246018.00,20501.50,31,1,2,High-value,Loyal,0
14100,137,0,137,1,19195.00,19195.00,,0,0,Low-value,Churned,1
14101,326,253,73,6,597490.00,99581.67,51,0,0,High-value,At-risk,0
14102,44,39,5,8,104908.00,13113.50,6,5,8,Mid-value,Active,0
14104,165,11,154,2,13197.00,6598.50,11,0,0,Low-value,Churned,1
14105,239,154,85,2,120309.00,60154.50,154,0,0,Mid-value,At-risk,0
14107,364,313,51,8,262044.00,32755.50,45,0,1,High-value,At-risk,0
14108,101,71,30,3,57886.00,19295.33,36,1,1,Mid-value,Active,0
14109,72,49,23,2,5752.00,2876.00,49,1,1,Low-value,Active,0
14110,266,263,3,13,498133.00,38317.92,22,2,4,High-value,Loyal,0
14111,241,227,14,5,56035.00,11207.00,57,1,1,Mid-value,Loyal,0
14112,275,253,22,12,254701.00,21225.08,23,1,4,High-value,Loyal,0
14113,354,351,3,8,126470.00,15808.75,50,2,3,High-value,Loyal,0
14114,330,57,273,2,38653.00,19326.50,57,0,0,Mid-value,Churned,1
14116,121,102,19,5,121525.00,24305.00,26,1,2,Mid-value,Loyal,0
14117,143,0,143,1,9000.00,9000.00,,0,0,Low-value,Churned,1
14119,354,0,354,1,-1990.00,-1990.00,,0,0,Low-value,Churned,1
14121,59,56,3,6,266803.00,44467.17,11,4,6,High-value,Active,0
14124,84,0,84,1,41958.00,41958.00,,0,0,Mid-value,New,0
14125,78,68,10,3,258995.00,86331.67,34,2,2,High-value,Active,0
14126,10,3,7,4,62878.00,15719.50,1,4,4,Mid-value,New,0
14127,310,188,122,3,70971.00,23657.00,94,0,0,Mid-value,Churned,1
14128,255,195,60,2,62625.00,31312.50,195,0,1,Mid-value,At-risk,0
14129,260,259,1,5,106716.00,21343.20,65,2,2,Mid-value,Loyal,0
14130,319,0,319,1,44482.00,44482.00,,0,0,Mid-value,Churned,1
14132,183,181,2,12,348941.00,29078.42,16,4,6,High-value,Loyal,0
14133,315,186,129,5,59034.00,11806.80,47,0,0,Mid-value,Churned,1
14135,372,371,1,15,423959.00,28263.93,27,2,4,High-value,Loyal,0
14138,63,62,1,2,71640.00,35820.00,62,1,1,Mid-value,Active,0
14139,46,0,46,1,39314.00,39314.00,,0,1,Mid-value,New,0
14140,31,28,3,3,89359.00,29786.33,14,2,3,Mid-value,New,0
14141,105,103,2,6,72027.00,12004.50,21,1,2,Mid-value,Loyal,0
14142,373,0,373,1,27383.00,27383.00,,0,0,Low-value,Churned,1
14143,133,0,133,1,6990.00,6990.00,,0,0,Low-value,Churned,1
14145,217,171,46,5,314820.00,62964.00,43,0,1,High-value,At-risk,0
14146,357,349,8,6,275283.00,45880.50,70,1,1,High-value,Loyal,0
14147,285,236,49,3,16240.00,5413.33,118,0,1,Low-value,At-risk,0
14148,233,0,233,1,15720.00,15720.00,,0,0,Low-value,Churned,1
14149,220,8,212,3,25943.00,8647.67,4,0,0,Low-value,Churned,1
14150,359,324,35,2,65864.00,32932.00,324,0,1,Mid-value,At-risk,0
14152,234,159,75,3,52037.00,17345.67,80,0,0,Mid-value,At-risk,0
14154,239,0,239,2,105735.00,52867.50,0,0,0,Mid-value,Churned,1
14155,266,0,266,1,11875.00,11875.00,,0,0,Low-value,Churned,1
14156,372,363,9,66,10759724.00,163026.12,6,6,18,High-value,Loyal,0
14157,285,266,19,3,35464.00,11821.33,133,1,1,Mid-value,Loyal,0
14158,40,0,40,1,47706.00,47706.00,,0,1,Mid-value,New,0
14159,362,343,19,14,440855.00,31489.64,26,1,3,High-value,Loyal,0
14161,369,154,215,3,99925.00,33308.33,77,0,0,Mid-value,Churned,1
14162,292,119,173,2,27028.00,13514.00,119,0,0,Low-value,Churned,1
14163,239,152,87,4,239623.00,59905.75,51,0,0,High-value,At-risk,0
14164,80,10,70,2,163177.00,81588.50,10,0,0,High-value,New,0
14165,275,0,275,1,9560.00,9560.00,,0,0,Low-value,Churned,1
14167,331,292,39,4,54747.00,13686.75,97,0,1,Mid-value,At-risk,0
14171,98,0,98,1,36001.00,36001.00,,0,0,Mid-value,Churned,1
14173,219,209,10,4,36066.00,9016.50,70,2,3,Mid-value,Loyal,0
14174,33,0,33,1,13446.00,13446.00,,0,1,Low-value,New,0
14175,329,278,51,7,271593.00,38799.00,46,0,2,High-value,At-risk,0
14176,367,70,297,5,50029.00,10005.80,18,0,0,Mid-value,Churned,1
14177,179,95,84,5,48403.00,9680.60,24,0,0,Mid-value,At-risk,0
14178,182,174,8,7,145725.00,20817.86,29,2,3,High-value,Loyal,0
14179,52,12,40,2,63911.00,31955.50,12,0,2,Mid-value,New,0
14180,372,362,10,31,419554.00,13534.00,12,2,3,High-value,Loyal,0
14184,66,0,66,1,34669.00,34669.00,,0,0,Mid-value,New,0
14185,331,0,331,1,3430.00,3430.00,,0,0,Low-value,Churned,1
14188,310,302,8,10,166701.00,16670.10,34,2,2,High-value,Loyal,0
14189,368,366,2,24,407835.00,16993.13,16,6,8,High-value,Loyal,0
14191,220,219,1,14,464489.00,33177.79,17,3,5,High-value,Loyal,0
14193,269,202,67,2,73999.00,36999.50,202,0,0,Mid-value,At-risk,0
14194,308,304,4,32,1052330.00,32885.31,10,5,9,High-value,Loyal,0
14195,252,51,201,3,48390.00,16130.00,26,0,0,Mid-value,Churned,1
14196,106,0,106,1,32022.00,32022.00,,0,0,Mid-value,Churned,1
14198,239,235,4,7,66350.00,9478.57,39,2,2,Mid-value,Loyal,0
14199,218,0,218,1,18540.00,18540.00,,0,0,Low-value,Churned,1
14201,359,299,60,9,66536.00,7392.89,37,0,1,Mid-value,At-risk,0
14204,2,0,2,1,13369.00,13369.00,,1,1,Low-value,New,0
14205,365,355,10,4,17342.00,4335.50,118,2,2,Low-value,Loyal,0
14206,360,121,239,2,30826.00,15413.00,121,0,0,Low-value,Churned,1
14208,94,0,94,1,13644.00,13644.00,,0,0,Low-value,Churned,1
14209,332,322,10,7,189154.00,27022.00,54,1,1,High-value,Loyal,0
14210,371,280,91,7,171945.00,24563.57,47,0,0,High-value,Churned,1
14211,295,242,53,13,201120.00,15470.77,20,0,2,High-value,At-risk,0
14212,89,0,89,1,107048.00,107048.00,,0,0,Mid-value,New,0
14213,371,0,371,1,-119220.00,-119220.00,,0,0,Low-value,Churned,1
14214,277,247,30,7,92841.00,13263.00,41,1,2,Mid-value,Loyal,0
14215,368,357,11,7,163788.00,23398.29,60,1,1,High-value,Loyal,0
14216,37,34,3,4,175470.00,43867.50,11,3,4,High-value,Active,0
14217,366,365,1,24,177479.00,7394.96,16,5,7,High-value,Loyal,0
14218,42,0,42,1,16948.00,16948.00,,0,1,Low-value,New,0
14219,4,0,4,1,6726.00,6726.00,,1,1,Low-value,New,0
14220,358,111,247,2,60972.00,30486.00,111,0,0,Mid-value,Churned,1
14221,339,297,42,10,331670.00,33167.00,33,0,1,High-value,At-risk,0
14222,177,0,177,1,64915.00,64915.00,,0,0,Mid-value,Churned,1
14223,264,172,92,4,97523.00,24380.75,57,0,0,Mid-value,Churned,1
14224,320,210,110,4,98111.00,24527.75,70,0,0,Mid-value,Churned,1
14226,269,241,28,7,213888.00,30555.43,40,2,2,High-value,Loyal,0
14227,284,258,26,15,312383.00,20825.53,18,1,2,High-value,Loyal,0
14229,333,282,51,5,145060.00,29012.00,71,0,1,High-value,At-risk,0
14231,288,109,179,5,76158.00,15231.60,27,0,0,Mid-value,Churned,1
14232,264,233,31,8,185853.00,23231.63,33,0,2,High-value,At-risk,0
14233,317,274,43,5,144751.00,28950.20,69,0,2,High-value,At-risk,0
14234,57,35,22,4,72847.00,18211.75,12,2,4,Mid-value,Active,0
14235,260,250,10,6,309386.00,51564.33,50,1,1,High-value,Loyal,0
14236,372,292,80,2,46818.00,23409.00,292,0,0,Mid-value,At-risk,0
14237,373,0,373,1,14570.00,14570.00,,0,0,Low-value,Churned,1
14238,326,0,326,1,14685.00,14685.00,,0,0,Low-value,Churned,1
14239,316,273,43,13,223620.00,17201.54,23,0,1,High-value,At-risk,0
14240,225,195,30,2,84498.00,42249.00,195,1,1,Mid-value,Loyal,0
14241,183,0,183,1,19102.00,19102.00,,0,0,Low-value,Churned,1
14242,325,91,234,2,28055.00,14027.50,91,0,0,Low-value,Churned,1
14243,365,357,8,14,246406.00,17600.43,27,1,2,High-value,Loyal,0
14245,263,87,176,5,161871.00,32374.20,22,0,0,High-value,Churned,1
14246,245,135,110,3,136012.00,45337.33,68,0,0,High-value,Churned,1
14247,278,0,278,1,13677.00,13677.00,,0,0,Low-value,Churned,1
14248,318,0,318,1,11898.00,11898.00,,0,0,Low-value,Churned,1
14250,89,82,7,3,170335.00,56778.33,41,2,2,High-value,Active,0
14251,57,56,1,5,281166.00,56233.20,14,4,5,High-value,Active,0
14256,364,110,254,3,84902.00,28300.67,55,0,0,Mid-value,Churned,1
14257,318,267,51,6,299088.00,49848.00,53,0,1,High-value,At-risk,0
14258,337,328,9,10,1171480.00,117148.00,36,1,1,High-value,Loyal,0
14259,141,0,141,1,12000.00,12000.00,,0,0,Low-value,Churned,1
14261,78,28,50,2,88760.00,44380.00,28,0,1,Mid-value,New,0
14262,240,232,8,8,254623.00,31827.88,33,3,4,High-value,Loyal,0
14264,372,218,154,3,30822.00,10274.00,109,0,0,Low-value,Churned,1
14265,148,39,109,2,53018.00,26509.00,39,0,0,Mid-value,Churned,1
14267,260,110,150,7,125641.00,17948.71,18,0,0,High-value,Churned,1
14270,331,0,331,1,46205.00,46205.00,,0,0,Mid-value,Churned,1
14271,225,0,225,1,11232.00,11232.00,,0,0,Low-value,Churned,1
14272,254,181,73,2,41771.00,20885.50,181,0,0,Mid-value,At-risk,0
14273,242,191,51,4,55052.00,13763.00,64,0,1,Mid-value,At-risk,0
14276,289,201,88,5,101939.00,20387.80,50,0,0,Mid-value,At-risk,0
14277,212,197,15,4,355584.00,88896.00,66,3,3,High-value,Loyal,0
14280,196,0,196,1,13404.00,13404.00,,0,0,Low-value,Churned,1
14282,367,364,3,15,358426.00,23895.07,26,4,5,High-value,Loyal,0
14284,86,56,30,3,57845.00,19281.67,28,1,1,Mid-value,Active,0
14285,176,155,21,4,176763.00,44190.75,52,1,2,High-value,Loyal,0
14286,242,219,23,5,430727.00,86145.40,55,1,3,High-value,Loyal,0
14287,198,190,8,4,15618.00,3904.50,63,1,1,Low-value,Loyal,0
14288,213,1,212,2,41385.00,20692.50,1,0,0,Mid-value,Churned,1
14289,289,281,8,6,86212.00,14368.67,56,1,1,Mid-value,Loyal,0
14290,361,350,11,6,212961.00,35493.50,70,1,2,High-value,Loyal,0
14291,275,274,1,12,360420.00,30035.00,25,2,3,High-value,Loyal,0
14292,326,319,7,14,481933.00,34423.79,25,2,5,High-value,Loyal,0
14293,368,365,3,4,86512.00,21628.00,122,1,1,Mid-value,Loyal,0
14295,332,292,40,2,2924.00,1462.00,292,0,1,Low-value,At-risk,0
14297,274,257,17,6,125004.00,20834.00,51,1,5,High-value,Loyal,0
14298,360,357,3,45,5012444.00,111387.64,8,3,4,High-value,Loyal,0
14299,366,358,8,18,266266.00,14792.56,21,3,4,High-value,Loyal,0
14300,18,0,18,1,4320.00,4320.00,,1,1,Low-value,New,0
14301,117,10,107,2,63204.00,31602.00,10,0,0,Mid-value,Churned,1
14304,301,79,222,2,17442.00,8721.00,79,0,0,Low-value,Churned,1
14305,135,64,71,5,161197.00,32239.40,16,0,0,High-value,At-risk,0
14306,85,34,51,3,172162.00,57387.33,17,0,1,High-value,At-risk,0
14307,373,285,88,6,283345.00,47224.17,57,0,0,High-value,At-risk,0
14309,358,350,8,10,214193.00,21419.30,39,2,2,High-value,Loyal,0
14311,242,17,225,2,20307.00,10153.50,17,0,0,Low-value,Churned,1
14312,337,291,46,6,157766.00,26294.33,58,0,1,High-value,At-risk,0
14314,106,0,106,1,12000.00,12000.00,,0,0,Low-value,Churned,1
14315,266,245,21,7,239578.00,34225.43,41,1,2,High-value,Loyal,0
14317,64,0,64,1,46313.00,46313.00,,0,0,Mid-value,New,0
14320,332,126,206,3,29775.00,9925.00,63,0,0,Low-value,Churned,1
14321,333,323,10,5,151941.00,30388.20,81,1,1,High-value,Loyal,0
14323,238,124,114,4,55914.00,13978.50,41,0,0,Mid-value,Churned,1
14326,242,8,234,2,12905.00,6452.50,8,0,0,Low-value,Churned,1
14327,163,0,163,1,29653.00,29653.00,,0,0,Low-value,Churned,1
14329,329,321,8,14,462364.00,33026.00,25,3,6,High-value,Loyal,0
14331,135,11,124,2,39408.00,19704.00,11,0,0,Mid-value,Churned,1
14332,147,125,22,3,70413.00,23471.00,63,1,1,Mid-value,Loyal,0
14333,67,3,64,2,17190.00,8595.00,3,0,0,Low-value,New,0
14334,358,342,16,9,242678.00,26964.22,43,1,1,High-value,Loyal,0
14335,96,80,16,2,42435.00,21217.50,80,1,1,Mid-value,Active,0
14336,276,260,16,4,158089.00,39522.25,87,1,1,High-value,Loyal,0
14338,196,38,158,4,55422.00,13855.50,13,0,0,Mid-value,Churned,1
14339,242,8,234,4,26723.00,6680.75,3,0,0,Low-value,Churned,1
14340,218,0,218,1,13470.00,13470.00,,0,0,Low-value,Churned,1
14341,318,273,45,9,196514.00,21834.89,34,0,2,High-value,At-risk,0
14342,210,189,21,6,59340.00,9890.00,38,1,2,Mid-value,Loyal,0
14344,368,241,127,8,85375.00,10671.88,34,0,0,Mid-value,Churned,1
14345,38,0,38,1,10898.00,10898.00,,0,1,Low-value,New,0
14346,297,177,120,2,89945.00,44972.50,177,0,0,Mid-value,Churned,1
14348,260,0,260,1,39445.00,39445.00,,0,0,Mid-value,Churned,1
14349,10,0,10,1,11073.00,11073.00,,1,1,Low-value,New,0
14350,274,4,270,2,25870.00,12935.00,4,0,0,Low-value,Churned,1
14351,164,0,164,1,5100.00,5100.00,,0,0,Low-value,Churned,1
14352,273,116,157,4,105646.00,26411.50,39,0,0,Mid-value,Churned,1
14353,215,0,215,1,9060.00,9060.00,,0,0,Low-value,Churned,1
14354,30,25,5,2,16362.00,8181.00,25,2,2,Low-value,New,0
14355,365,0,365,1,17440.00,17440.00,,0,0,Low-value,Churned,1
14356,81,21,60,4,62176.00,15544.00,7,0,1,Mid-value,New,0
14357,43,0,43,1,22134.00,22134.00,,0,1,Low-value,New,0
14359,87,68,19,6,79141.00,13190.17,14,2,5,Mid-value,Active,0
14360,94,63,31,4,189717.00,47429.25,21,0,1,High-value,At-risk,0
14362,22,0,22,1,15150.00,15150.00,,1,1,Low-value,New,0
14364,211,103,108,8,327905.00,40988.13,15,0,0,High-value,Churned,1
14367,276,268,8,19,876809.00,46147.84,15,2,4,High-value,Loyal,0
14368,319,0,319,1,15500.00,15500.00,,0,0,Low-value,Churned,1
14371,295,0,295,1,10050.00,10050.00,,0,0,Low-value,Churned,1
14373,358,0,358,1,7655.00,7655.00,,0,0,Low-value,Churned,1
